TripID,Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks
12795,2023-03-29,Laxmi Nagar,Inderlok,16.22,63.19,28.87,21.0,Tourist Card,
67624,2022-12-13,Model Town,Jasola Vihar,2.38,75.98,77.34,26.0,Tourist Card,festival
86075,2024-12-09,Noida City Centre,Kirti Nagar,8.65,13.22,56.6,17.0,Tourist Card,off-peak
67775,2022-08-24,CHANDNI CHOWK,Model Town,0.53,39.06,34.38,23.0,Tourist Card,maintenance
137411,2023-10-25,Laxmi Nagar,Kashmere Gate,2.59,148.77,50.96,18.0,Single,off-peak
128999,2024-01-21,Rajiv Chowk,Hauz Khas,17.4,175.37,75.76,28.0,Tourist Card,
20226,2023-04-10,Laxmi Nagar,Janakpuri West,8.68,58.98,32.82,27.0,Tourist Card,
24290,2023-04-01,Central Secretariat,Netaji Subhash Place,0.73,96.82,115.85,30.0,Smart Card,weekend
42337,2024-09-20,New Delhi,Kalkaji Mandir,19.2,135.32,112.16,24.0,Tourist Card,festival
119018,2022-01-14,Rajouri Garden,Central Secretariat,3.65,199.18,46.8,15.0,Tourist Card,
47209,2024-02-14,Laxmi Nagar,Mandi House,7.09,63.93,91.98,20.0,Tourist Card,weekend
144949,2022-03-09,Rajiv Chowk,Kalkaji Mandir,1.92,42.14,81.99,17.0,Tourist Card,weekend
116189,2023-09-11,kashmere gate,Kirti Nagar,6.07,149.15,52.58,14.0,Single,off-peak
125526,2023-07-10,Noida City Centre,Jasola Vihar,2.29,115.86,31.17,22.0,Smart Card,festival
117052,2023-05-09,Kashmere Gate,Kalkaji Mandir,4.73,71.82,79.32,18.0,Single,maintenance
23465,2022-08-08,Noida City Centre,Kirti Nagar,1.54,36.53,11.25,24.0,Tourist Card,maintenance
67213,2024-05-01,Kashmere Gate,Janakpuri West,19.43,111.48,5.2,18.0,Smart Card,peak
53808,2022-06-14,Noida City Centre,Barakhamba Road,11.69,182.54,68.37,19.0,Tourist Card,festival
43158,2024-06-28,Inderlok,Pragati Maidan,3.26,134.04,67.57,17.0,Tourist Card,maintenance
8076,2022-10-01,Noida City Centre,Hauz Khas,2.41,187.84,94.42,14.0,Tourist Card,
142913,2024-12-24,Janakpuri West,Mandi House,3.49,11.3,77.57,21.0,Single,maintenance
50828,2022-01-27,Inderlok,Punjabi Bagh,2.04,110.46,49.47,21.0,Tourist Card,festival
144106,2024-10-14,Kalkaji Mandir,New Delhi,2.3,95.47,90.11,12.0,Single,festival
131773,2023-04-09,New Delhi,AIIMS,4.09,141.32,26.76,18.0,Smart Card,weekend
56443,2022-11-29,Janakpuri West,Inderlok,0.78,133.39,81.18,17.0,Single,peak
93893,2024-11-24,New Delhi,Punjabi Bagh,6.22,96.64,76.22,18.0,Tourist Card,
81640,2023-05-17,AIIMS,Model Town,2.91,69.07,87.15,27.0,Tourist Card,off-peak
91284,2024-03-18,Laxmi Nagar,Netaji Subhash Place,4.88,128.45,76.68,14.0,Single,festival
25272,2023-04-28,New Delhi,Laxmi Nagar,0.63,47.67,97.08,16.0,Tourist Card,off-peak
76792,2022-04-03,Jasola Vihar,Central Secretariat,9.32,135.94,72.48,22.0,Smart Card,off-peak
19909,2024-08-10,Rajiv Chowk,AIIMS,4.89,62.36,98.06,22.0,Tourist Card,maintenance
10196,2024-10-14,Dilshad Garden,Central Secretariat,8.18,123.03,73.43,15.0,Tourist Card,peak
125675,2024-10-15,janakpuri west,Central Secretariat,6.34,123.4,88.66,26.0,Single,peak
3808,2023-01-16,New Delhi,Kalkaji Mandir,3.34,144.58,34.47,26.0,Single,peak
51873,2024-02-01,Inderlok,Kirti Nagar,3.19,113.01,7.98,23.0,Single,weekend
100652,2024-06-24,Noida City Centre,Rajiv Chowk,3.51,188.9,98.46,14.0,Smart Card,weekend
89724,2022-01-03,Janakpuri West,Pragati Maidan,1.57,16.02,52.7,22.0,Smart Card,weekend
113349,2024-05-18,Central Secretariat,Netaji Subhash Place,8.1,147.63,63.06,15.0,Tourist Card,festival
70805,2024-10-26,AIIMS,Mandi House,6.27,188.54,34.77,17.0,Tourist Card,weekend
109199,2023-09-01,Rajiv Chowk,Jasola Vihar,1.8,40.85,39.88,15.0,Smart Card,
6922,2022-02-23,Janakpuri West,New Delhi,2.52,103.84,117.26,14.0,Tourist Card,peak
78590,2023-07-24,Model Town,Laxmi Nagar,0.8200000000000001,187.19,118.23,22.0,Tourist Card,festival
30335,2023-12-05,Mandi House,Shivaji Park,2.61,178.0,101.3,28.0,Tourist Card,
32337,2024-07-20,New Delhi,Punjabi Bagh,1.8,61.37,98.15,27.0,Single,weekend
105926,2022-10-22,Hauz Khas,Kashmere Gate,4.89,28.32,76.36,21.0,Tourist Card,
89102,2024-12-15,Laxmi Nagar,New Delhi,4.09,31.69,19.5,22.0,Tourist Card,off-peak
102204,2024-09-02,New Delhi,Pragati Maidan,19.02,113.24,65.11,20.0,Single,festival
131246,2024-10-12,Dilshad Garden,New Delhi,2.92,76.51,65.87,18.0,Tourist Card,weekend
99279,2023-02-18,Inderlok,Barakhamba Road,10.59,11.21,67.37,23.0,Tourist Card,maintenance
22275,2024-10-17,Inderlok,Central Secretariat,1.78,119.3,75.31,19.0,Smart Card,peak
131038,2024-05-12,Rajouri Garden,Barakhamba Road,0.74,149.3,79.25,22.0,Single,maintenance
141093,2023-06-30,New Delhi,Rajouri Garden,2.93,12.72,15.2,18.0,Smart Card,off-peak
111953,2022-12-15,New Delhi,AIIMS,0.92,149.6,65.32,16.0,Single,peak
61943,2024-07-21,Rajiv Chowk,Kalkaji Mandir,0.76,54.27,32.3,16.0,Single,festival
70620,2023-10-30,Mandi House,Chandni Chowk,0.52,45.38,19.64,12.0,Tourist Card,weekend
77894,2022-12-06,Dilshad Garden,Rajouri Garden,5.04,24.9,35.65,24.0,Single,maintenance
20469,2023-06-13,Mandi House,Hauz Khas,0.76,92.37,9.51,26.0,Tourist Card,
71371,2022-09-13,Mandi House,Chandni Chowk,0.62,62.98,105.82,22.0,Smart Card,peak
115685,2023-08-21,Jasola Vihar,Kashmere Gate,11.26,183.53,72.14,18.0,Tourist Card,festival
44597,2022-02-03,Rajiv Chowk,Punjabi Bagh,2.26,198.18,116.24,15.0,Tourist Card,weekend
117068,2024-09-13,Rajouri Garden,Noida City Centre,6.05,120.88,30.52,22.0,Single,peak
58251,2022-11-26,Rajouri Garden,Kirti Nagar,11.56,27.21,72.28,23.0,Single,peak
90300,2023-12-08,Noida City Centre,New Delhi,3.16,153.31,67.35,17.0,Tourist Card,weekend
143735,2024-08-25,Rajiv Chowk,Kalkaji Mandir,0.99,28.31,26.42,17.0,Tourist Card,peak
114986,2023-01-15,Jasola Vihar,Rajiv Chowk,2.24,155.33,32.59,19.0,Tourist Card,weekend
113540,2023-03-23,Laxmi Nagar,Barakhamba Road,1.81,125.49,106.28,18.0,Tourist Card,off-peak
145190,2022-12-31,Noida City Centre,Laxmi Nagar,0.72,47.51,75.12,20.0,Tourist Card,festival
108463,2022-05-27,Mandi House,Jasola Vihar,1.92,188.44,85.22,22.0,Tourist Card,maintenance
56891,2022-01-06,Kalkaji Mandir,Chandni Chowk,3.07,134.45,119.42,22.0,Single,festival
38104,2022-09-03,Rajiv Chowk,Laxmi Nagar,1.52,123.25,30.87,13.0,Tourist Card,maintenance
105869,2024-09-03,Central Secretariat,New Delhi,10.52,120.27,20.07,18.0,Single,peak
66336,2022-07-05,Kalkaji Mandir,Shivaji Park,1.5,35.31,92.41,22.0,Single,maintenance
61841,2024-08-07,Noida City Centre,Old Delhi,5.67,25.69,25.52,25.0,Smart Card,festival
71619,2022-05-29,Hauz Khas,Chandni Chowk,2.8,83.74,14.18,16.0,Tourist Card,maintenance
22325,2023-09-23,Rajiv Chowk,Barakhamba Road,9.0,43.58,74.87,18.0,Tourist Card,off-peak
116649,2022-09-03,New Delhi,Laxmi Nagar,3.08,47.64,104.38,16.0,Single,maintenance
16112,2022-09-09,Noida City Centre,Netaji Subhash Place,4.44,196.99,116.37,23.0,Tourist Card,maintenance
9522,2023-10-31,Mandi House,Old Delhi,26.38,152.25,58.14,17.0,Tourist Card,off-peak
77778,2022-12-29,Rajiv Chowk,Netaji Subhash Place,1.47,19.9,114.7,19.0,Single,weekend
82647,2024-12-02,Noida City Centre,Shivaji Park,7.5600000000000005,191.82,79.21,18.0,Tourist Card,weekend
45397,2024-12-30,jasola vihar,AIIMS,5.33,47.18,101.45,18.0,Smart Card,
63797,2024-12-23,Kashmere Gate,Janakpuri West,1.02,193.35,48.13,21.0,Tourist Card,
140940,2022-09-15,Jasola Vihar,Old Delhi,8.37,197.4,52.99,22.0,Tourist Card,peak
22182,2023-06-09,Laxmi Nagar,Chandni Chowk,11.48,187.5,87.23,24.0,Tourist Card,
75415,2024-02-25,Rajouri Garden,Chandni Chowk,8.14,110.36,10.8,21.0,Single,maintenance
146332,2023-02-14,Central Secretariat,Barakhamba Road,6.84,124.51,5.26,14.0,Tourist Card,maintenance
118553,2024-09-02,hauz khas,AIIMS,9.37,138.64,13.64,23.0,Tourist Card,
118112,2023-11-07,Rajiv Chowk,Chandni Chowk,0.66,41.8,66.56,17.0,Tourist Card,
112598,2024-01-27,Kalkaji Mandir,Rajiv Chowk,0.67,132.19,87.04,21.0,Tourist Card,festival
88490,2023-01-29,New Delhi,New Delhi,2.63,25.5,110.27,15.0,Tourist Card,off-peak
94669,2022-12-05,DILSHAD GARDEN,AIIMS,1.6400000000000001,87.1,54.18,25.0,Smart Card,weekend
144117,2024-09-09,New Delhi,Laxmi Nagar,11.28,13.66,45.53,20.0,Tourist Card,peak
27428,2023-11-26,AIIMS,Kirti Nagar,4.58,99.38,31.36,21.0,Single,off-peak
32491,2024-05-01,New Delhi,Kalkaji Mandir,5.78,114.46,26.4,26.0,Tourist Card,weekend
54922,2024-03-13,New Delhi,Inderlok,1.72,66.84,68.27,11.0,Tourist Card,peak
25058,2022-12-07,Model Town,Noida City Centre,3.66,157.12,71.01,25.0,Smart Card,off-peak
30578,2022-01-14,New Delhi,Punjabi Bagh,1.57,195.24,103.7,9.0,Single,off-peak
102139,2022-07-08,Inderlok,Kalkaji Mandir,4.74,149.53,100.27,27.0,Tourist Card,
112003,2024-08-11,Rajiv Chowk,Hauz Khas,2.51,34.87,97.75,15.0,Smart Card,
10179,2023-11-18,AIIMS,Kashmere Gate,6.55,46.34,57.94,29.0,Smart Card,weekend
82282,2022-12-13,Noida City Centre,Model Town,2.49,178.2,46.86,22.0,Single,peak
109586,2024-04-04,Rajiv Chowk,Pragati Maidan,2.4,92.21,66.33,20.0,Single,maintenance
21723,2022-07-11,New Delhi,Noida City Centre,6.13,62.78,95.98,13.0,Single,maintenance
106413,2023-06-16,Laxmi Nagar,Rajiv Chowk,1.0,81.18,81.42,22.0,Smart Card,peak
35255,2022-02-02,Model Town,Rajouri Garden,0.58,166.97,107.88,19.0,Smart Card,festival
11907,2024-05-04,AIIMS,Chandni Chowk,3.96,108.53,25.62,16.0,Tourist Card,maintenance
648,2024-01-14,Janakpuri West,Shivaji Park,17.16,49.76,43.51,20.0,Tourist Card,peak
67289,2024-09-25,Inderlok,Kirti Nagar,0.61,190.19,112.9,11.0,Smart Card,
134186,2024-12-11,Jasola Vihar,Janakpuri West,7.24,59.37,47.23,31.0,Smart Card,festival
105254,2023-06-03,Kashmere Gate,Pragati Maidan,3.69,106.63,94.48,16.0,Single,
25088,2023-06-17,Noida City Centre,Rajiv Chowk,2.8200000000000003,171.69,53.88,30.0,Tourist Card,maintenance
91228,2023-03-18,Hauz Khas,Pragati Maidan,21.04,153.4,88.17,24.0,Tourist Card,maintenance
91014,2022-12-17,Rajiv Chowk,Janakpuri West,0.52,172.47,107.34,14.0,Smart Card,weekend
8287,2023-04-29,Rajiv Chowk,Rajiv Chowk,1.4100000000000001,167.9,18.21,21.0,Tourist Card,maintenance
82493,2022-01-03,New Delhi,Inderlok,1.77,171.3,22.65,14.0,Smart Card,weekend
97834,2023-02-03,Laxmi Nagar,Old Delhi,6.21,54.4,56.3,11.0,Single,weekend
86491,2022-01-31,Kashmere Gate,Noida City Centre,2.89,191.73,79.86,24.0,Tourist Card,peak
123152,2022-10-12,Central Secretariat,Kirti Nagar,1.76,59.2,31.94,19.0,Tourist Card,maintenance
41273,2022-11-09,Chandni Chowk,Dilshad Garden,7.95,50.71,47.02,19.0,Tourist Card,festival
112004,2024-09-10,Mandi House,Rajiv Chowk,2.23,33.46,45.64,24.0,Smart Card,peak
24696,2022-06-06,Dilshad Garden,Kirti Nagar,15.12,175.78,17.34,18.0,Tourist Card,off-peak
92750,2024-06-29,Rajiv Chowk,Model Town,4.27,118.28,77.69,22.0,Smart Card,
71547,2022-12-19,Rajiv Chowk,Chandni Chowk,6.54,18.79,43.42,15.0,Single,weekend
144416,2023-10-05,Mandi House,Netaji Subhash Place,6.35,94.41,119.23,19.0,Smart Card,weekend
105998,2024-07-15,Laxmi Nagar,Punjabi Bagh,0.72,155.87,42.74,19.0,Single,peak
100432,2022-12-15,Mandi House,Inderlok,1.33,23.83,109.3,26.0,Tourist Card,off-peak
35623,2023-07-11,Hauz Khas,Dilshad Garden,5.14,119.35,80.32,24.0,Tourist Card,off-peak
45359,2023-10-08,Rajiv Chowk,Kalkaji Mandir,16.2,125.83,10.24,18.0,Tourist Card,
10307,2024-09-21,Laxmi Nagar,Kirti Nagar,3.0,128.92,40.35,26.0,Tourist Card,weekend
121296,2024-05-06,Noida City Centre,Inderlok,9.24,35.63,17.53,24.0,Tourist Card,festival
115665,2023-03-22,Kalkaji Mandir,Hauz Khas,2.61,123.73,38.37,21.0,Tourist Card,off-peak
136683,2022-06-29,JASOLA VIHAR,Rajiv Chowk,5.13,169.62,33.37,30.0,Single,off-peak
7766,2023-11-16,New Delhi,Mandi House,2.49,49.78,69.18,17.0,Tourist Card,peak
51388,2024-12-01,Model Town,Old Delhi,7.58,91.54,48.42,13.0,Single,off-peak
147398,2022-04-17,New Delhi,Janakpuri West,0.73,135.99,17.99,15.0,Single,maintenance
82501,2023-05-28,New Delhi,Dilshad Garden,6.47,26.89,73.38,21.0,Tourist Card,festival
127545,2024-02-01,Laxmi Nagar,Central Secretariat,1.71,64.34,54.04,19.0,Tourist Card,festival
108131,2024-10-16,Hauz Khas,Kashmere Gate,1.7000000000000002,106.45,53.0,25.0,Single,maintenance
30663,2024-10-30,Central Secretariat,Laxmi Nagar,6.72,11.17,47.38,21.0,Tourist Card,
114529,2023-07-26,Model Town,Jasola Vihar,1.8,156.41,40.21,17.0,Smart Card,peak
9139,2023-06-11,aiims,Shivaji Park,4.5600000000000005,73.47,92.06,21.0,Single,
88119,2023-02-08,New Delhi,Hauz Khas,18.2,157.68,115.08,22.0,Smart Card,weekend
77389,2022-12-14,Rajiv Chowk,Old Delhi,0.6000000000000001,85.6,71.07,17.0,Tourist Card,peak
114245,2022-05-10,Rajiv Chowk,Chandni Chowk,11.13,145.55,57.52,18.0,Smart Card,off-peak
148817,2022-08-12,New Delhi,New Delhi,3.51,172.79,48.21,,Single,off-peak
32091,2024-02-24,Mandi House,Hauz Khas,2.79,126.72,27.87,17.0,Tourist Card,weekend
98483,2024-04-02,AIIMS,Kashmere Gate,5.52,82.86,101.48,26.0,Smart Card,festival
119471,2023-03-08,Noida City Centre,Laxmi Nagar,3.01,43.39,52.42,17.0,Smart Card,maintenance
118101,2023-02-16,Rajouri Garden,Punjabi Bagh,3.22,145.62,6.19,16.0,Smart Card,
2000,2022-11-05,HAUZ KHAS,Dilshad Garden,13.83,43.25,98.51,23.0,Tourist Card,maintenance
123286,2022-08-29,Model Town,Dilshad Garden,12.81,65.93,116.56,15.0,Single,weekend
89848,2024-08-02,Dilshad Garden,Punjabi Bagh,6.11,150.62,86.2,16.0,Tourist Card,maintenance
60962,2022-10-30,Hauz Khas,Chandni Chowk,22.27,11.81,8.02,26.0,Smart Card,off-peak
123277,2023-03-30,Mandi House,Old Delhi,2.08,113.64,14.51,23.0,Tourist Card,maintenance
117406,2023-08-24,Kalkaji Mandir,Chandni Chowk,1.12,43.34,107.83,14.0,Tourist Card,weekend
132149,2023-09-28,New Delhi,Barakhamba Road,9.97,147.6,110.54,14.0,Tourist Card,off-peak
76285,2022-09-18,Central Secretariat,Kalkaji Mandir,1.13,97.88,55.96,23.0,Smart Card,maintenance
58668,2024-05-23,Rajiv Chowk,Shivaji Park,5.52,44.45,114.51,23.0,Single,
82044,2024-06-03,Model Town,Kalkaji Mandir,2.06,160.63,113.92,20.0,Tourist Card,maintenance
92233,2024-08-10,Laxmi Nagar,Barakhamba Road,3.48,148.12,89.35,23.0,Tourist Card,maintenance
53938,2023-06-14,Central Secretariat,Punjabi Bagh,2.37,129.21,54.78,17.0,Tourist Card,
9977,2023-06-16,Rajiv Chowk,Laxmi Nagar,17.6,129.32,25.0,20.0,Tourist Card,
32678,2023-04-21,Rajiv Chowk,Kalkaji Mandir,4.8,120.51,42.36,14.0,Single,maintenance
110118,2023-07-08,Janakpuri West,Barakhamba Road,0.91,63.78,48.45,16.0,Tourist Card,maintenance
122458,2022-03-14,Noida City Centre,Janakpuri West,1.46,167.53,57.93,21.0,Tourist Card,maintenance
55069,2024-12-25,New Delhi,Central Secretariat,14.7,19.19,107.23,20.0,Single,maintenance
32164,2023-07-29,Rajiv Chowk,Barakhamba Road,8.48,49.23,10.67,20.0,Single,weekend
27658,2022-08-02,Central Secretariat,Dilshad Garden,1.8599999999999999,86.39,15.35,25.0,Smart Card,weekend
57189,2024-06-07,Jasola Vihar,Rajouri Garden,4.5,14.32,58.01,14.0,Single,weekend
149152,2024-09-14,Dilshad Garden,Model Town,0.61,27.69,48.14,14.0,Single,maintenance
63317,2022-11-19,Hauz Khas,AIIMS,8.48,114.67,7.25,27.0,Single,weekend
51494,2022-05-26,Inderlok,Rajouri Garden,3.73,181.85,111.83,20.0,Single,off-peak
42907,2022-06-02,Model Town,Kalkaji Mandir,2.37,20.76,115.11,13.0,Single,
61338,2022-11-16,Chandni Chowk,Rajiv Chowk,28.38,150.79,16.33,13.0,Tourist Card,festival
32764,2024-02-01,Noida City Centre,Rajiv Chowk,4.77,108.45,107.23,18.0,Smart Card,off-peak
17600,2024-04-30,AIIMS,Dilshad Garden,0.8,147.0,86.86,23.0,Single,festival
4475,2024-01-03,Noida City Centre,Janakpuri West,7.23,147.4,115.15,16.0,Single,festival
5736,2024-01-18,Model Town,Noida City Centre,1.56,95.06,15.19,25.0,Tourist Card,off-peak
24654,2023-11-06,Kalkaji Mandir,Kirti Nagar,2.24,73.01,48.32,19.0,Tourist Card,weekend
25636,2024-12-11,Model Town,Netaji Subhash Place,1.3900000000000001,74.65,37.52,21.0,Single,festival
61968,2022-09-17,Rajiv Chowk,Kashmere Gate,2.8,55.86,93.71,24.0,Tourist Card,peak
90234,2024-06-06,CENTRAL SECRETARIAT,Barakhamba Road,0.9500000000000001,151.62,69.63,28.0,Smart Card,peak
79425,2023-03-02,Kalkaji Mandir,New Delhi,14.45,152.76,88.42,24.0,Tourist Card,maintenance
33943,2023-07-26,AIIMS,Old Delhi,2.56,12.13,12.61,23.0,Tourist Card,
35818,2024-08-28,Mandi House,Netaji Subhash Place,33.24,42.9,11.78,19.0,Tourist Card,off-peak
149927,2024-10-05,Janakpuri West,Jasola Vihar,10.13,28.78,102.73,23.0,Tourist Card,maintenance
93530,2022-11-06,Kashmere Gate,Central Secretariat,8.83,43.68,15.96,20.0,Tourist Card,weekend
134707,2024-10-23,Janakpuri West,Dilshad Garden,9.77,19.26,5.53,15.0,Tourist Card,peak
3300,2024-05-30,Model Town,Rajiv Chowk,4.93,25.76,66.61,18.0,Tourist Card,
83232,2022-05-30,Rajiv Chowk,Model Town,18.5,107.89,75.89,20.0,Smart Card,festival
135234,2024-06-20,Rajiv Chowk,Model Town,1.16,115.15,75.94,23.0,Tourist Card,maintenance
9365,2022-11-08,Jasola Vihar,Rajiv Chowk,2.18,23.48,44.39,20.0,Tourist Card,
55216,2023-05-12,Hauz Khas,Kalkaji Mandir,10.61,88.88,92.63,11.0,Smart Card,festival
56071,2023-07-21,Inderlok,Chandni Chowk,7.99,123.83,104.97,17.0,Smart Card,off-peak
103231,2024-10-25,Noida City Centre,Laxmi Nagar,2.38,23.35,79.89,19.0,Tourist Card,weekend
11338,2022-07-15,Laxmi Nagar,Pragati Maidan,2.41,111.9,62.66,15.0,Smart Card,off-peak
101181,2024-03-25,Model Town,Barakhamba Road,5.21,150.68,63.33,17.0,Tourist Card,festival
21628,2024-08-08,Kashmere Gate,Pragati Maidan,4.01,32.01,104.34,20.0,Tourist Card,festival
146796,2024-07-10,Central Secretariat,Rajiv Chowk,1.88,57.61,10.33,24.0,Tourist Card,festival
51609,2022-03-02,Central Secretariat,New Delhi,10.97,37.65,17.73,24.0,Smart Card,off-peak
91450,2022-08-03,Model Town,Shivaji Park,4.83,90.59,21.03,15.0,Tourist Card,peak
111281,2024-02-08,Inderlok,AIIMS,4.2,34.56,56.49,20.0,Tourist Card,
2946,2022-04-23,Noida City Centre,Model Town,4.8,93.26,34.23,28.0,Single,festival
56725,2022-10-19,rajiv chowk,Noida City Centre,3.17,170.17,79.07,17.0,Tourist Card,off-peak
82480,2024-09-28,Noida City Centre,Shivaji Park,1.23,124.99,89.9,15.0,Tourist Card,
18929,2022-02-01,New Delhi,Old Delhi,1.17,16.33,6.75,13.0,Smart Card,festival
34877,2022-03-04,New Delhi,Central Secretariat,0.74,75.86,108.11,18.0,Smart Card,
109623,2022-03-30,Inderlok,Mandi House,1.38,58.01,101.34,12.0,Smart Card,festival
78614,2022-10-03,Mandi House,Inderlok,16.99,175.37,50.07,18.0,Tourist Card,peak
35468,2022-08-12,Hauz Khas,Central Secretariat,3.95,192.06,21.84,22.0,Tourist Card,festival
87253,2024-07-20,Dilshad Garden,Kalkaji Mandir,4.32,168.27,80.46,25.0,Tourist Card,peak
126602,2022-11-16,New Delhi,Barakhamba Road,0.86,140.41,87.59,19.0,Tourist Card,off-peak
17657,2022-03-09,New Delhi,Kashmere Gate,2.5,155.46,67.91,26.0,Single,festival
89029,2023-06-23,Central Secretariat,Dilshad Garden,6.25,54.27,24.51,22.0,Tourist Card,off-peak
38531,2024-06-16,Rajouri Garden,Kirti Nagar,1.1400000000000001,113.58,52.74,22.0,Single,peak
35324,2024-12-15,Kalkaji Mandir,Punjabi Bagh,3.52,41.11,112.76,14.0,Smart Card,maintenance
119146,2022-10-02,New Delhi,Chandni Chowk,17.36,51.71,34.53,14.0,Tourist Card,
82920,2024-04-05,Inderlok,Pragati Maidan,6.41,33.88,105.82,16.0,Tourist Card,peak
130217,2023-12-31,Rajiv Chowk,AIIMS,4.13,163.76,53.03,9.0,Single,off-peak
43246,2024-06-20,Rajiv Chowk,Model Town,6.43,130.18,21.18,17.0,Smart Card,festival
43654,2024-12-11,Rajiv Chowk,Kalkaji Mandir,2.7,58.4,22.38,21.0,Single,maintenance
143055,2023-04-11,Chandni Chowk,Kashmere Gate,7.5600000000000005,164.95,11.68,28.0,Single,
85268,2023-10-10,Noida City Centre,Kalkaji Mandir,6.15,51.6,67.26,13.0,Tourist Card,festival
147858,2024-11-03,Laxmi Nagar,Kalkaji Mandir,1.9300000000000002,192.16,10.94,14.0,Tourist Card,peak
148394,2022-08-03,Model Town,Mandi House,16.62,66.92,104.24,22.0,Tourist Card,off-peak
148186,2022-06-25,Kalkaji Mandir,Rajouri Garden,1.23,52.46,27.59,16.0,Tourist Card,weekend
81204,2023-03-27,New Delhi,Rajiv Chowk,8.62,133.17,31.59,16.0,Smart Card,
74627,2022-04-11,Jasola Vihar,Rajiv Chowk,6.02,20.1,98.21,15.0,Tourist Card,
12072,2023-03-31,Noida City Centre,Jasola Vihar,11.26,169.64,54.53,20.0,Smart Card,peak
80717,2022-02-12,Noida City Centre,Mandi House,11.04,24.74,41.92,16.0,Single,off-peak
22732,2022-06-20,Inderlok,Pragati Maidan,11.72,126.44,88.88,24.0,Single,off-peak
42799,2023-06-15,Inderlok,Shivaji Park,10.91,25.9,6.13,22.0,Smart Card,peak
83283,2022-04-27,AIIMS,Rajouri Garden,6.09,134.6,23.14,23.0,Smart Card,festival
20613,2024-09-18,Rajiv Chowk,Barakhamba Road,0.63,38.55,101.96,16.0,Tourist Card,festival
126483,2024-10-11,Noida City Centre,Central Secretariat,26.68,132.09,39.42,16.0,Tourist Card,peak
131820,2022-06-11,Mandi House,Shivaji Park,1.01,99.35,62.38,14.0,Single,
132709,2024-06-28,Rajiv Chowk,Model Town,6.88,115.22,20.46,25.0,Smart Card,
118282,2023-05-10,Rajiv Chowk,Pragati Maidan,0.72,76.21,86.48,23.0,Tourist Card,
107484,2024-12-22,Mandi House,Kalkaji Mandir,7.23,128.21,64.23,23.0,Smart Card,peak
106124,2023-07-18,Rajouri Garden,Kashmere Gate,8.42,164.16,99.37,19.0,Tourist Card,festival
128635,2024-07-14,Rajiv Chowk,Chandni Chowk,3.89,185.79,93.27,21.0,Smart Card,weekend
10352,2024-01-25,Inderlok,Chandni Chowk,15.66,112.95,79.33,23.0,Tourist Card,off-peak
39938,2022-06-15,Mandi House,Barakhamba Road,2.12,92.59,16.98,21.0,Smart Card,weekend
118845,2023-05-04,Central Secretariat,Netaji Subhash Place,5.09,138.4,34.4,18.0,Smart Card,maintenance
24864,2024-03-24,Central Secretariat,Noida City Centre,7.78,67.42,62.31,18.0,Single,peak
65678,2024-12-22,Chandni Chowk,Pragati Maidan,2.27,106.32,66.52,16.0,Tourist Card,
112650,2024-03-18,Model Town,Kirti Nagar,2.54,22.92,22.87,19.0,Smart Card,
1031,2022-02-10,Mandi House,Dilshad Garden,3.87,185.74,45.53,25.0,Smart Card,
12081,2023-09-29,Noida City Centre,AIIMS,15.31,136.14,13.53,15.0,Tourist Card,
36908,2023-10-27,chandni chowk,Old Delhi,3.23,72.22,88.84,15.0,Tourist Card,off-peak
134019,2024-02-21,Rajiv Chowk,Netaji Subhash Place,9.36,183.43,91.93,20.0,Single,off-peak
63144,2023-03-12,Janakpuri West,Mandi House,3.26,180.73,100.65,20.0,Smart Card,maintenance
70830,2024-06-22,Noida City Centre,Rajouri Garden,5.61,33.98,51.4,22.0,Single,maintenance
73752,2022-10-01,Central Secretariat,Kirti Nagar,3.63,191.69,115.35,20.0,Tourist Card,festival
49143,2023-06-08,Janakpuri West,Netaji Subhash Place,2.09,56.87,19.72,28.0,Tourist Card,festival
147226,2022-05-30,Model Town,Mandi House,2.7800000000000002,152.33,94.18,16.0,Smart Card,maintenance
3207,2024-07-29,Rajiv Chowk,Janakpuri West,3.15,180.82,24.43,20.0,Tourist Card,festival
86601,2024-03-09,Model Town,Inderlok,0.84,95.44,17.38,20.0,Smart Card,
20038,2022-09-16,Laxmi Nagar,Shivaji Park,19.88,178.72,14.95,18.0,Smart Card,
